,ComplexCount,FinancetoComplex,Flesch,FleschKincaid,FogIndex,SentCount,Terms,WordCount
71,831,0.15042117930204574,61.59711312813539,8.714526400816258,11.885741008417654,380,751,6190
72,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
73,897,0.14715719063545152,61.635822359686216,8.778817803258903,12.041397706698854,400,807,6628
74,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
75,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
76,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
77,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
78,870,0.15057471264367817,61.84236141507313,8.638462563037844,11.778460921737585,405,792,6529
79,438,0.1689497716894977,71.09422761664567,7.155052893372567,10.817192097519968,244,396,3744
80,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
81,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
82,870,0.15057471264367817,61.84236141507313,8.638462563037844,11.778460921737585,405,792,6529
83,870,0.15057471264367817,61.84236141507313,8.638462563037844,11.778460921737585,405,792,6529
84,804,0.15547263681592038,62.140747419550706,8.60096226906063,11.727157602567438,378,747,6100
85,820,0.27195121951219514,56.794742181152856,9.992956851351774,12.864833038250916,326,973,6109
86,717,0.17433751743375175,92.11609483237741,5.636798235708984,11.645039232864953,422,1347,8877
87,424,0.12264150943396226,61.99164955604883,8.678916944136148,11.62642390289449,204,379,3339
88,592,0.1858108108108108,54.86178643766698,10.483303181838206,13.261219317037387,223,637,4377
89,1057,0.1816461684011353,57.253997280341224,10.193997958834963,13.584793640204346,377,928,7467
90,1025,0.1775609756097561,56.17482105520344,10.374583182587752,13.718076157452002,358,835,7134
91,1039,0.18479307025986524,57.26113592764088,10.192224297501927,13.578024438894875,371,921,7347
92,1034,0.1827852998065764,57.227542552017496,10.204050664693586,13.584608764371328,369,914,7318
93,1059,0.182247403210576,57.14298365643293,10.230424753988476,13.635312115118204,375,927,7459
94,903,0.1760797342192691,67.63386500105925,8.553970126031889,12.756109368868145,369,963,7023
95,788,0.1484771573604061,68.81058279335797,8.379537956242054,12.550834760494917,335,811,6362
96,414,0.11835748792270531,61.678874452554766,8.740517274939172,11.612496350364964,200,370,3288
97,570,0.19824561403508772,57.05698555618622,10.022314192876792,13.207967019709585,214,552,4067
98,569,0.1968365553602812,57.22191342115093,9.984218655625689,13.19177828290047,214,549,4054
99,904,0.2488938053097345,52.58380952786942,10.982723483759703,14.397553358894285,284,832,5782
100,858,0.1794871794871795,57.69120031497869,11.448647268451406,15.030698535264243,274,1006,6878
101,858,0.1794871794871795,57.636416139410514,11.472001971168307,15.080055214196708,272,984,6845
102,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
103,503,0.16699801192842942,62.318996759720875,8.772457468021468,11.807481809889481,236,538,3995
104,511,0.16829745596868884,62.89770707529958,8.694235814419567,11.76178870476371,242,572,4099
105,639,0.17214397496087636,60.00401829862491,9.265627097845314,12.440034459977937,269,664,4738
106,793,0.13619167717528374,60.815163336778056,8.921581182367827,12.136877031687396,348,608,5806
107,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
108,467,0.12205567451820129,61.54917005555876,8.848267296145497,11.751334250578559,221,442,3713
109,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
110,819,0.15506715506715507,61.95758929565335,8.641495073884219,11.815529675103722,379,753,6139
111,893,0.15005599104143338,60.869825866393086,8.959744357045146,12.219100547195623,387,769,6528
112,893,0.15005599104143338,60.869825866393086,8.959744357045146,12.219100547195623,387,769,6528
113,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
114,788,0.1319796954314721,60.86397197335171,8.913345611825378,12.102001790283357,348,605,5804
115,996,0.178714859437751,66.79488487645827,8.56513967350573,12.742560954246285,404,995,7517
116,912,0.1699561403508772,57.86259014953316,11.391618529373407,15.042975625100699,289,1020,7216
117,890,0.17303370786516853,58.01965266833582,11.361115343134852,14.914029927002392,289,1035,7206
118,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
119,913,0.16210295728368018,67.19268632344335,8.548658840927995,12.737468034630433,372,881,6980
120,715,0.17202797202797201,92.36775375544015,5.586937430738306,11.644521045101126,419,1331,8789
